branham,53
babb,52
mekel),52
(q.,52
yabusele),52
alkins,52
ochefu,52
kurz),51
gillespie),51
kaun,51
guduric),51
todd,51
augustine,51
derrickson,50
okpala),50
zimmerman,50
mcbride),50
(double,49
tillie),49
mannion),49
wainright),49
burton),49
(y.,48
tavares,48
higgins),48
davidson),48
drew),48
mays),47
cannady,47
khryapa,47
hervey,46
livers),46
morrison),46
mickey),46
richard),46
mihm),46
sochan),45
66,45
varnado),45
silas,45
raduljica),45
fontecchio,45
dowdell),44
papagiannis),44
poythress),44
mccullough),44
aldemir),44
baston),43
honeycutt,43
abdur-rahim,43
piatkowski,43
lecque,43
mensah-bonsu),43
bouknight),43
jawai),43
brezec),43
magette),42
inglis,42
mulder),42
marble),41
fortson,41
perović,41
mitrou-long,41
macon,40
pleiß,40
duren),40
faverani),40
hanging,40
pruitt),40
mcgowens,39
quarterman,39
broekhoff),39
newble),39
lane),39
cornelie,39
webb,38
moultrie),38
vinicius,38
kessler),38
sarr),38
ryan,37
francis),37
christmas),37
hannahs,37
diabaté,37
munford),37
clemons),37
dawson,37
christie,37
koloko),36
leslie,36
mamukelashvili),36
diakite),36
oni),35
cheatham,35
dentmon,35
rollins,35
simpson),35
stockton,35
clavell,34
73,34
loyd,34
duke),33
dyson),33
perry),33
goudelock),33
wigginton),33
šamanić),33
voskuhl),32
mcgary),32
delay,32
75,32
hauser),32
pelle),32
strawberry),32
78,31
nichols,31
thor),31
cavanaugh),31
kravtsov),31
lemon),31
byars,31
ahearn),31
fall),31
(ö.,31
kinsey),30
72,30
king),30
lafrentz),30
montero,30
webber,30
wayns),30
mané,30
taunting,29
potter,29
weatherspoon),29
snow),29
jerrett,29
77,29
mac),29
kalaitzakis),29
karl),29
english),29
80,28
booth),28
shengelia),28
brimah,28
bolmaro),28
violation),28
haislip,28
franks,28
giddens),27
singletary),27
selby),27
highsmith),27
lasme),27
patton),26
siva),26
wiltjer,26
jacobsen),26
pittman),25
blevins),25
79,25
stokes),25
jović),25
datome),25
lydon,24
conroy,24
morgan),24
fazekas),24
warney,24
kabengele),24
garbajosa,24
foote,23
74,23
long),23
creek,23
ager),23
ledo),23
storey),23
madsen),23
mccoy,23
southerland,23
ndour),23
springer,23
machado,23
rathan-mayes),23
toupane),22
dupree,22
key),22
caracter),22
shayok,22
hobson,22
hicks),22
cooke,22
deck),22
agbaji,22
cotton),21
champagnie),21
roddy),21
ubiles,21
sy,21
almond),21
garrity),20
blossomgame),20
wright-foreman,20
cacok),20
nurse,20
felix,20
dukan,20
melo,20
smailagić),20
gravett),20
brantley),20
82,20
bird,19
braun),19
whittington),19
gladness),19
oturu),19
laprovíttola),19
stanley),19
kerr,19
tobey,19
dejean-jones),19
wiley,19
mcgriff,19
76,18
spalding),18
purvis),18
watkins),18
lofton,18
cooley),18
shakur),18
scrubb),17
acker),17
darling,17
pons,17
yue,17
perrantes,17
reynolds),17
farmer,17
riller,17
winston),17
williams-goss,17
washburn),17
emmett,17
81,17
merrill),17
bairstow),17
doyle),16
hopson,16
83,16
carlisle,16
sneed,16
laravia),16
pollard),16
wilks),16
simonovic,16
(,16
welsh,16
anigbogu,16
carey),16
mcclung,15
lundberg,15
pangos),15
onuaku),15
ewing,15
sene),15
mcneal,15
kuzmić),15
dowtin),15
beauchamp),14
rice),14
kennedy,14
franklin),14
artis),14
cannady),14
donovan,14
cherry,14
hernandez,14
stockton),14
poirier),14
pippen,14
honeycutt),14
georges-hunt),14
omoruyi),13
dawkins,13
webber),13
queta),13
gbinije,13
gardner),13
appling,13
nunnally),13
hammons),13
mcgowens),13
garino,13
delgado,13
84,13
peters),13
costello,13
barlow,13
bone),12
sword,12
uthoff),12
ramsey),12
eddie),12
mathias),12
cleveland),12
fortson),12
tavares),12
holland),12
vildoza,12
samb),12
alabi),12
loyd),11
mcmillan,11
budenholzer,11
hinton),11
alkins),11
houstan),11
woodard),11
nedović),11
n'diaye),11
brackins),11
oliver),11
woods,11
barber,11
macklin),11
wieskamp),11
branham),11
(x.,11
spoelstra,11
cooper,11
no,11
zimmerman),10
newman,10
vogel,10
machado),10
lundberg),10
personal),10
colson),10
chealey,10
casey,10
ware),10
inglis),10
gentry,10
qi),10
doleac),10
johnson-odom,10
85,10
cousin,10
díaz,10
khryapa),10
augustine),9
rautins,9
siler),9
hobson),9
leslie),9
franks),9
mooney,9
hardy,9
harper),9
kaun),9
mokoka),9
pickett),9
stepheson),9
queen),9
quarterman),9
teske,8
caupain,8
paige,8
bolomboy),8
horner,8
dentmon),8
terrell),8
cherry),8
silas),8
preston,8
cain),8
blue),8
minott,7
thompkins),7
frahm),7
mitrou-long),7
atkinson,7
schakel,7
abdur-rahim),7
fizdale,7
hannahs),7
sirvydis),7
todd),7
popovich,7
york),7
clavell),7
(no;,7
lydon),7
87,7
perrantes),7
riller),6
stephens,6
piatkowski),6
conroy),6
boylen,6
clifford,6
williams-goss),6
malone,6
nichols),6
norvell,6
akognon,6
bird),6
potter),6
mcneal),6
ayayi,6
finch,5
macon),5
ochefu),5
adel),5
hervey),5
pons),5
mathiang,5
gundy,5
borrego,5
lecque),5
van,5
huff,5
barber),5
wiltjer),5
mika,5
86,5
unsport,5
hernandez),5
brimah),5
non,5
fontecchio),5
dickens,5
bhullar,5
davison,5
(á.,5
jerrett),4
lofton),4
vinicius),4
ohlbrecht,4
kirk,4
saunders,4
sy),4
costello),4
mané),4
vildoza),4
allred,4
babb),4
(score,4
diabaté),4
springer),4
christie),4
felix),4
basket),4
opp.,4
(punched,4
maten,4
in,4
88,4
d'antoni,4
akoon-purcell,4
melo),4
foul;,4
stotts,4
cheatham),3
timeout),3
wiley),3
emmett),3
elbows),3
(swinging,3
hagans,3
(excessive,3
huff),3
norvell),3
pullen,3
mccree,3
wright-foreman),3
simonovic),3
ewing),3
caupain),3
byars),3
creek),3
cornelie),3
mcclung),3
grantham,3
wesley,3
schakel),3
ayayi),3
chealey),3
buchanan,3
mazzulla,3
dawson),3
pleiß),3
),3
cumberland,3
swider,3
mooney),3
ryan),3
perović),3
rautins),3
duval,3
o'brien,3
anigbogu),3
macura,3
darling),3
mcgriff),3
thibodeau,3
agbaji),3
ubiles),2
montero),2
haislip),2
preston),2
(no),2
hearn,2
(enter,2
hopson),2
seabron,2
webb),2
barlow),2
warney),2
fitts),2
basket,2
sword),2
below),2
rollins),2
lucas),2
newman),2
kirk),2
kokoskov,2
derrickson),2
shayok),2
buchanan),2
foote),2
bjorkgren,2
kennedy),2
palmer,2
hudgins,2
moneke,2
violation.;,2
díaz),2
excess,2
cooke),2
garbajosa),2
89,2
akoon-purcell),2
mccall,2
mccall),2
woods),2
dupree),2
ponds,2
hardy),2
minott),2
appling),1
lawal,1
paige),1
dukan),1
benson,1
mccree),1
tobey),1
johnson-odom),1
welsh),1
dickens),1
delgado),1
davison),1
delaurier),1
delaurier,1
swider),1
boeheim,1
jent,1
unseld,1
hunt,1
kulboka,1
gilder),1
gilder,1
bentil,1
gbinije),1
longabardi,1
stephens),1
mathiang),1
macura),1
handy,1
sneed),1
sullivan,1
ponds),1
nori,1
punching,1
dawkins),1
mccoy),1
magnay,1
ohlbrecht),1
jarreau,1
bhullar),1
bentil),1
duval),1
myers,1
o'brien),1
